Tenure,WarehouseToHome,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,Churn_Label,Tenure_Group
4,23,2,"Laptop & Accessory",3,Married,5,0,8.0,177.94,0,Retained,"4-12 Months (Medium Risk)"
23,6,3,Others,1,Married,4,0,6.0,295.17,0,Retained,">12 Months (Low Risk)"
23,14,4,Fashion,4,Married,5,0,,229.66,0,Retained,">12 Months (Low Risk)"
1,17,2,"Mobile Phone",3,Married,4,0,3.0,145.73,0,Retained,"0-3 Months (High Risk)"
23,29,4,Grocery,4,Married,5,0,3.0,289.13,0,Retained,">12 Months (Low Risk)"
4,15,3,Fashion,4,Married,2,0,8.0,206.48000000000002,0,Retained,"4-12 Months (Medium Risk)"
0,19,3,"Laptop & Accessory",5,Married,3,0,2.0,142.33,1,Churned,"0-3 Months (High Risk)"
6,9,4,"Mobile Phone",5,Married,3,0,1.0,153.27,0,Retained,"4-12 Months (Medium Risk)"
21,22,3,"Laptop & Accessory",3,Married,9,0,7.0,164.39,0,Retained,">12 Months (Low Risk)"
6,7,5,"Mobile Phone",4,Married,8,0,3.0,148.32,0,Retained,"4-12 Months (Medium Risk)"
19,6,3,Mobile,5,Single,7,0,7.0,134.23,0,Retained,">12 Months (Low Risk)"
20,9,4,Others,5,Single,5,0,2.0,314.47,0,Retained,">12 Months (Low Risk)"
4,15,3,Fashion,4,Married,2,0,8.0,206.48000000000002,0,Retained,"4-12 Months (Medium Risk)"
1,12,3,"Mobile Phone",4,Married,3,1,3.0,148.28,0,Retained,"0-3 Months (High Risk)"
7,22,4,"Laptop & Accessory",1,Married,2,1,2.0,37,0,Retained,"4-12 Months (Medium Risk)"
0,8,3,Mobile,5,Divorced,8,0,7.0,127.07,1,Churned,"0-3 Months (High Risk)"
18,8,4,Grocery,1,Married,10,0,8.0,267.92,0,Retained,">12 Months (Low Risk)"
1,11,5,"Mobile Phone",3,Single,7,0,3.0,163.94,1,Churned,"0-3 Months (High Risk)"
15,34,4,"Laptop & Accessory",1,Married,1,0,4.0,145.23,0,Retained,">12 Months (Low Risk)"
26,9,5,"Mobile Phone",1,Single,9,0,3.0,157.12,0,Retained,">12 Months (Low Risk)"
5,14,5,Fashion,3,Divorced,3,0,,214.43,0,Retained,"4-12 Months (Medium Risk)"
14,26,4,"Laptop & Accessory",1,Married,10,1,8.0,152.41,0,Retained,">12 Months (Low Risk)"
6,34,3,"Laptop & Accessory",3,Married,2,1,7.0,152.07,0,Retained,"4-12 Months (Medium Risk)"
17,9,4,"Laptop & Accessory",1,Married,3,1,9.0,203.47,0,Retained,">12 Months (Low Risk)"
1,30,2,"Mobile Phone",1,Married,3,1,5.0,152.25,0,Retained,"0-3 Months (High Risk)"
14,19,4,"Laptop & Accessory",5,Married,4,0,8.0,169.48,0,Retained,">12 Months (Low Risk)"
13,12,3,Grocery,1,Single,2,1,7.0,264.37,0,Retained,">12 Months (Low Risk)"
14,21,5,Others,3,Single,3,0,10.0,321.26,0,Retained,">12 Months (Low Risk)"
13,8,3,"Laptop & Accessory",4,Married,8,0,3.0,157.15,0,Retained,">12 Months (Low Risk)"
0,8,5,Mobile,2,Divorced,6,1,2.0,134.64,1,Churned,"0-3 Months (High Risk)"
19,7,3,Mobile,5,Single,7,0,7.0,134.23,0,Retained,">12 Months (Low Risk)"
8,8,4,Fashion,4,Married,3,0,4.0,202.74,0,Retained,"4-12 Months (Medium Risk)"
17,35,3,"Laptop & Accessory",1,Single,2,0,17.0,145.41,0,Retained,">12 Months (Low Risk)"
4,23,4,"Mobile Phone",1,Married,3,0,9.0,153.62,0,Retained,"4-12 Months (Medium Risk)"
1,19,4,"Laptop & Accessory",1,Single,5,1,8.0,170.81,1,Churned,"0-3 Months (High Risk)"
8,9,4,"Laptop & Accessory",5,Single,2,1,3.0,170.38,0,Retained,"4-12 Months (Medium Risk)"
1,16,5,"Mobile Phone",4,Married,3,0,1.0,151.94,0,Retained,"0-3 Months (High Risk)"
14,23,4,Fashion,1,Single,8,1,4.0,204.45,0,Retained,">12 Months (Low Risk)"
23,23,4,"Mobile Phone",5,Married,6,1,3.0,150.87,0,Retained,">12 Months (Low Risk)"
6,6,4,Mobile,5,Single,4,1,2.0,127.99000000000001,0,Retained,"4-12 Months (Medium Risk)"
1,29,4,"Mobile Phone",3,Married,6,1,2.0,146.32,1,Churned,"0-3 Months (High Risk)"
5,14,4,"Laptop & Accessory",5,Divorced,3,0,13.0,168.06,0,Retained,"4-12 Months (Medium Risk)"
19,9,4,Others,5,Divorced,7,1,5.0,323.59,1,Churned,">12 Months (Low Risk)"
15,10,3,Others,2,Divorced,2,0,15.0,292.32,0,Retained,">12 Months (Low Risk)"
4,16,4,"Laptop & Accessory",1,Married,2,1,8.0,188.47,0,Retained,"4-12 Months (Medium Risk)"
21,28,3,Grocery,1,Married,4,0,7.0,271.74,0,Retained,">12 Months (Low Risk)"
13,22,3,Fashion,1,Single,7,1,3.0,179.45,0,Retained,">12 Months (Low Risk)"
23,23,4,Fashion,5,Married,6,0,11.0,232.69,0,Retained,">12 Months (Low Risk)"
7,14,4,"Laptop & Accessory",4,Married,2,0,3.0,168.02,0,Retained,"4-12 Months (Medium Risk)"
14,17,5,"Laptop & Accessory",4,Married,9,0,4.0,193.52,0,Retained,">12 Months (Low Risk)"
0,10,4,"Laptop & Accessory",5,Divorced,2,0,3.0,142.56,0,Retained,"0-3 Months (High Risk)"
0,16,3,"Laptop & Accessory",3,Married,2,1,3.0,142.6,0,Retained,"0-3 Months (High Risk)"
1,10,5,"Mobile Phone",1,Single,2,0,2.0,145.45,0,Retained,"0-3 Months (High Risk)"
23,9,3,Others,4,Married,2,0,7.0,282,0,Retained,">12 Months (Low Risk)"
1,14,4,"Mobile Phone",1,Single,3,0,8.0,150.7,0,Retained,"0-3 Months (High Risk)"
5,15,4,Grocery,4,Single,5,0,1.0,289.22,0,Retained,"4-12 Months (Medium Risk)"
6,20,4,"Laptop & Accessory",1,Married,4,0,4.0,169.03,0,Retained,"4-12 Months (Medium Risk)"
6,6,1,"Laptop & Accessory",5,Married,2,0,8.0,140.37,0,Retained,"4-12 Months (Medium Risk)"
0,11,4,Mobile,3,Single,1,0,0.0,129.66,0,Retained,"0-3 Months (High Risk)"
4,23,4,"Laptop & Accessory",3,Married,10,0,3.0,178.01,0,Retained,"4-12 Months (Medium Risk)"
14,27,4,Fashion,1,Married,6,0,,228.22,0,Retained,">12 Months (Low Risk)"
0,21,3,Fashion,3,Divorced,8,1,7.0,236.10000000000002,1,Churned,"0-3 Months (High Risk)"
9,21,5,"Laptop & Accessory",1,Married,2,0,11.0,154.06,0,Retained,"4-12 Months (Medium Risk)"
10,11,5,"Laptop & Accessory",2,Single,3,0,9.0,183.1,0,Retained,"4-12 Months (Medium Risk)"
7,28,2,"Mobile Phone",4,Married,3,0,14.0,145.28,0,Retained,"4-12 Months (Medium Risk)"
20,14,4,"Mobile Phone",3,Married,10,0,9.0,148.39,1,Churned,">12 Months (Low Risk)"
25,18,5,Grocery,4,Single,5,0,4.0,256.42,0,Retained,">12 Months (Low Risk)"
21,21,4,"Laptop & Accessory",4,Married,10,0,8.0,179.67,0,Retained,">12 Months (Low Risk)"
12,7,2,"Mobile Phone",3,Married,3,0,1.0,153.44,0,Retained,"4-12 Months (Medium Risk)"
13,30,3,"Laptop & Accessory",1,Married,2,0,7.0,133.19,0,Retained,">12 Months (Low Risk)"
9,8,5,"Laptop & Accessory",1,Married,2,0,1.0,178.63,0,Retained,"4-12 Months (Medium Risk)"
16,9,4,Grocery,3,Divorced,2,1,11.0,303.61,0,Retained,">12 Months (Low Risk)"
19,31,4,"Mobile Phone",4,Single,3,0,5.0,146.77,0,Retained,">12 Months (Low Risk)"
13,10,2,"Laptop & Accessory",4,Married,11,0,7.0,188.89,0,Retained,">12 Months (Low Risk)"
22,9,2,"Mobile Phone",4,Single,7,0,1.0,150.59,0,Retained,">12 Months (Low Risk)"
0,9,3,"Mobile Phone",3,Single,2,0,7.0,140.84,1,Churned,"0-3 Months (High Risk)"
13,7,5,Grocery,1,Married,3,0,9.0,252.42000000000002,0,Retained,">12 Months (Low Risk)"
13,14,4,Fashion,4,Married,3,0,8.0,237.57,0,Retained,">12 Months (Low Risk)"
3,12,5,"Laptop & Accessory",4,Married,3,1,10.0,166.87,0,Retained,"0-3 Months (High Risk)"
18,19,1,Grocery,3,Single,7,1,8.0,236.95,1,Churned,">12 Months (Low Risk)"
1,12,4,Others,3,Married,8,0,1.0,308.03,0,Retained,"0-3 Months (High Risk)"
12,7,4,"Mobile Phone",4,Married,2,1,3.0,154.91,0,Retained,"4-12 Months (Medium Risk)"
4,8,4,"Mobile Phone",4,Married,3,0,8.0,162.48,0,Retained,"4-12 Months (Medium Risk)"
19,35,5,Grocery,4,Single,3,0,7.0,292.04,0,Retained,">12 Months (Low Risk)"
9,6,3,"Laptop & Accessory",1,Married,2,1,11.0,162.01,0,Retained,"4-12 Months (Medium Risk)"
0,6,4,"Laptop & Accessory",5,Divorced,6,0,0.0,142.98,0,Retained,"0-3 Months (High Risk)"
8,5,3,Fashion,5,Married,2,0,8.0,190.69,0,Retained,"4-12 Months (Medium Risk)"
1,15,4,"Mobile Phone",5,Married,3,1,1.0,148.98,1,Churned,"0-3 Months (High Risk)"
10,15,4,Fashion,3,Married,3,0,,225.96,0,Retained,"4-12 Months (Medium Risk)"
22,9,4,"Laptop & Accessory",5,Married,5,0,2.0,147.89,0,Retained,">12 Months (Low Risk)"
8,24,3,"Laptop & Accessory",3,Married,2,1,2.0,156.89,0,Retained,"4-12 Months (Medium Risk)"
1,19,4,"Mobile Phone",2,Divorced,3,1,1.0,150.15,1,Churned,"0-3 Months (High Risk)"
1,16,5,"Mobile Phone",5,Single,9,0,4.0,159.07,1,Churned,"0-3 Months (High Risk)"
18,7,2,"Laptop & Accessory",5,Married,4,0,3.0,175.33,0,Retained,">12 Months (Low Risk)"
4,7,4,"Laptop & Accessory",1,Single,3,0,8.0,165.11,0,Retained,"4-12 Months (Medium Risk)"
12,9,4,"Mobile Phone",3,Divorced,8,1,2.0,155.57,0,Retained,"4-12 Months (Medium Risk)"
22,9,4,"Laptop & Accessory",1,Married,4,0,8.0,165.51,0,Retained,">12 Months (Low Risk)"
2,25,4,"Laptop & Accessory",3,Married,2,0,4.0,186.2,0,Retained,"0-3 Months (High Risk)"
1,10,3,"Laptop & Accessory",2,Married,3,1,5.0,171.47,0,Retained,"0-3 Months (High Risk)"
1,7,3,Mobile,1,Married,2,0,2.0,127.06,0,Retained,"0-3 Months (High Risk)"
3,34,4,"Laptop & Accessory",3,Married,6,0,2.0,168.35,0,Retained,"0-3 Months (High Risk)"
16,8,4,Fashion,1,Married,1,0,9.0,201.69,1,Churned,">12 Months (Low Risk)"
14,13,3,"Laptop & Accessory",3,Single,7,0,1.0,150.03,0,Retained,">12 Months (Low Risk)"
12,12,3,Fashion,4,Single,5,0,2.0,183.76,0,Retained,"4-12 Months (Medium Risk)"
10,10,3,"Mobile Phone",2,Married,5,0,8.0,0,0,Retained,"4-12 Months (Medium Risk)"
18,35,3,Mobile,1,Single,6,0,3.0,134.52,0,Retained,">12 Months (Low Risk)"
20,10,3,"Laptop & Accessory",2,Single,2,1,7.0,141.63,0,Retained,">12 Months (Low Risk)"
1,25,4,"Laptop & Accessory",3,Married,2,1,3.0,171.14,1,Churned,"0-3 Months (High Risk)"
9,15,1,Mobile,4,Married,2,0,2.0,128.1,0,Retained,"4-12 Months (Medium Risk)"
21,6,1,Grocery,2,Single,3,0,1.0,268.85,0,Retained,">12 Months (Low Risk)"
2,8,3,Grocery,1,Married,8,0,,221.69,1,Churned,"0-3 Months (High Risk)"
16,12,4,Others,3,Married,8,0,14.0,293.92,0,Retained,">12 Months (Low Risk)"
1,16,3,"Mobile Phone",4,Married,2,0,0.0,110.52000000000001,0,Retained,"0-3 Months (High Risk)"
7,14,1,"Laptop & Accessory",3,Married,2,0,8.0,167.99,0,Retained,"4-12 Months (Medium Risk)"
20,9,4,Fashion,1,Married,6,1,,228.68,0,Retained,">12 Months (Low Risk)"
30,7,4,"Laptop & Accessory",3,Married,3,0,10.0,188.06,0,Retained,">12 Months (Low Risk)"
16,33,4,Fashion,5,Married,5,1,1.0,256.91,0,Retained,">12 Months (Low Risk)"
1,8,4,"Mobile Phone",5,Single,2,0,7.0,153.67,0,Retained,"0-3 Months (High Risk)"
1,35,5,"Laptop & Accessory",4,Divorced,2,0,7.0,165.49,0,Retained,"0-3 Months (High Risk)"
1,7,4,"Laptop & Accessory",4,Married,3,0,5.0,188.97,0,Retained,"0-3 Months (High Risk)"
20,31,4,"Mobile Phone",1,Single,3,0,1.0,150.87,1,Churned,">12 Months (Low Risk)"
27,23,3,Fashion,3,Married,9,0,8.0,207.39,0,Retained,">12 Months (Low Risk)"
30,16,4,Grocery,1,Married,9,0,2.0,236.02999999999997,0,Retained,">12 Months (Low Risk)"
3,10,5,Fashion,3,Married,3,0,8.0,244.35000000000002,0,Retained,"0-3 Months (High Risk)"
12,15,3,Others,1,Single,3,0,3.0,294.31,0,Retained,"4-12 Months (Medium Risk)"
3,13,3,Mobile,4,Single,1,0,2.0,129.83,0,Retained,"0-3 Months (High Risk)"
27,30,4,Grocery,2,Single,8,0,9.0,267.75,0,Retained,">12 Months (Low Risk)"
24,7,4,Grocery,1,Married,11,0,4.0,298.99,0,Retained,">12 Months (Low Risk)"
28,10,3,"Laptop & Accessory",3,Married,1,1,2.0,140.35,0,Retained,">12 Months (Low Risk)"
1,17,4,"Laptop & Accessory",3,Married,3,1,4.0,167.6,0,Retained,"0-3 Months (High Risk)"
9,11,3,"Laptop & Accessory",4,Single,9,0,7.0,159.14,0,Retained,"4-12 Months (Medium Risk)"
8,15,2,"Laptop & Accessory",3,Married,4,0,3.0,169.04,0,Retained,"4-12 Months (Medium Risk)"
14,15,4,"Laptop & Accessory",3,Divorced,5,1,4.0,192.96,1,Churned,">12 Months (Low Risk)"
21,11,4,"Laptop & Accessory",2,Single,3,1,8.0,166.63,0,Retained,">12 Months (Low Risk)"
1,12,4,"Mobile Phone",4,Single,2,0,3.0,149.22,1,Churned,"0-3 Months (High Risk)"
4,29,4,"Laptop & Accessory",1,Married,1,0,8.0,155.82,0,Retained,"4-12 Months (Medium Risk)"
13,9,4,Mobile,3,Married,2,1,2.0,126.83000000000001,1,Churned,">12 Months (Low Risk)"
20,20,3,"Laptop & Accessory",5,Single,3,0,7.0,149.6,0,Retained,">12 Months (Low Risk)"
14,35,5,Fashion,5,Married,6,1,1.0,233.54000000000002,1,Churned,">12 Months (Low Risk)"
27,26,3,"Laptop & Accessory",3,Single,4,0,3.0,148.69,0,Retained,">12 Months (Low Risk)"
14,16,4,Fashion,3,Single,11,0,14.0,259.99,0,Retained,">12 Months (Low Risk)"
2,34,4,"Mobile Phone",5,Single,2,0,4.0,137.85,0,Retained,"0-3 Months (High Risk)"
0,16,3,"Laptop & Accessory",3,Married,2,1,3.0,142.6,0,Retained,"0-3 Months (High Risk)"
3,16,2,"Mobile Phone",3,Married,8,0,1.0,149.51,0,Retained,"0-3 Months (High Risk)"
1,25,5,"Mobile Phone",2,Single,3,1,2.0,148.89,1,Churned,"0-3 Months (High Risk)"
13,9,4,Fashion,3,Single,2,0,9.0,234.38,0,Retained,">12 Months (Low Risk)"
1,17,2,"Mobile Phone",3,Single,3,0,3.0,160.05,0,Retained,"0-3 Months (High Risk)"
4,13,4,Fashion,1,Married,10,0,,215.57,0,Retained,"4-12 Months (Medium Risk)"
8,28,2,"Laptop & Accessory",1,Single,3,0,8.0,178.37,0,Retained,"4-12 Months (Medium Risk)"
1,14,4,"Mobile Phone",4,Single,3,0,1.0,151.79,1,Churned,"0-3 Months (High Risk)"
14,12,5,Fashion,5,Married,7,1,,229.75,0,Retained,">12 Months (Low Risk)"
5,12,4,"Laptop & Accessory",1,Married,3,0,3.0,179.76,0,Retained,"4-12 Months (Medium Risk)"
14,15,4,"Laptop & Accessory",5,Married,4,1,1.0,190.16,0,Retained,">12 Months (Low Risk)"
0,35,3,"Laptop & Accessory",3,Married,6,0,0.0,143.06,0,Retained,"0-3 Months (High Risk)"
8,27,3,"Laptop & Accessory",2,Divorced,2,1,7.0,140.14,0,Retained,"4-12 Months (Medium Risk)"
16,10,2,"Laptop & Accessory",2,Divorced,4,1,4.0,177.31,0,Retained,">12 Months (Low Risk)"
2,14,4,"Laptop & Accessory",5,Single,2,0,4.0,173.98,0,Retained,"0-3 Months (High Risk)"
19,7,5,Fashion,3,Married,5,0,5.0,232.48000000000002,0,Retained,">12 Months (Low Risk)"
1,24,4,"Mobile Phone",4,Married,2,1,2.0,155.58,0,Retained,"0-3 Months (High Risk)"
4,9,6,"Laptop & Accessory",1,Single,4,0,3.0,185.91,0,Retained,"4-12 Months (Medium Risk)"
31,7,6,Fashion,1,Married,5,0,1.0,233.82999999999998,0,Retained,">12 Months (Low Risk)"
30,27,3,Grocery,1,Married,5,1,0.0,278.75,0,Retained,">12 Months (Low Risk)"
11,13,4,"Laptop & Accessory",1,Married,6,0,2.0,190.02,0,Retained,"4-12 Months (Medium Risk)"
9,7,5,"Laptop & Accessory",5,Single,2,0,9.0,168.12,0,Retained,"4-12 Months (Medium Risk)"
14,16,4,Others,1,Married,4,0,6.0,291.41,0,Retained,">12 Months (Low Risk)"
9,7,4,Fashion,3,Single,3,0,,212.89,0,Retained,"4-12 Months (Medium Risk)"
4,22,5,Fashion,5,Married,4,0,8.0,196.4,0,Retained,"4-12 Months (Medium Risk)"
0,28,3,Mobile,3,Single,2,0,2.0,134.47,0,Retained,"0-3 Months (High Risk)"
0,32,4,"Laptop & Accessory",5,Single,6,0,1.0,166.96,1,Churned,"0-3 Months (High Risk)"
2,8,4,"Mobile Phone",5,Single,3,1,0.0,136.46,1,Churned,"0-3 Months (High Risk)"
2,36,4,"Laptop & Accessory",5,Married,9,1,1.0,191.73,1,Churned,"0-3 Months (High Risk)"
28,26,3,"Laptop & Accessory",1,Married,4,1,8.0,154.15,0,Retained,">12 Months (Low Risk)"
2,6,3,Fashion,2,Divorced,2,0,1.0,179.18,0,Retained,"0-3 Months (High Risk)"
0,9,1,"Laptop & Accessory",1,Married,2,1,4.0,146.47,0,Retained,"0-3 Months (High Risk)"
2,26,3,"Mobile Phone",1,Married,2,0,10.0,138.12,0,Retained,"0-3 Months (High Risk)"
23,14,3,"Mobile Phone",4,Married,8,0,2.0,138.75,0,Retained,">12 Months (Low Risk)"
2,8,3,Mobile,4,Married,1,0,4.0,127.03,0,Retained,"0-3 Months (High Risk)"
0,24,3,"Laptop & Accessory",3,Married,1,1,2.0,146.14,1,Churned,"0-3 Months (High Risk)"
15,8,3,Grocery,5,Married,1,0,7.0,276.65,0,Retained,">12 Months (Low Risk)"
8,14,4,Fashion,1,Married,5,1,12.0,203.77,0,Retained,"4-12 Months (Medium Risk)"
7,9,4,"Laptop & Accessory",1,Married,4,1,1.0,181.03,0,Retained,"4-12 Months (Medium Risk)"
16,13,3,Fashion,5,Divorced,9,0,0.0,199.85,0,Retained,">12 Months (Low Risk)"
13,20,5,Grocery,4,Married,8,1,3.0,296.23,0,Retained,">12 Months (Low Risk)"
13,20,3,"Laptop & Accessory",5,Married,2,0,2.0,146.39,0,Retained,">12 Months (Low Risk)"
19,20,3,"Mobile Phone",4,Divorced,10,1,3.0,149.63,1,Churned,">12 Months (Low Risk)"
9,13,6,"Laptop & Accessory",2,Single,3,0,9.0,191.46,0,Retained,"4-12 Months (Medium Risk)"
29,6,3,"Laptop & Accessory",3,Married,2,0,9.0,163.06,0,Retained,">12 Months (Low Risk)"
16,33,4,Fashion,5,Divorced,5,1,1.0,256.91,0,Retained,">12 Months (Low Risk)"
4,8,3,Fashion,3,Married,2,1,6.0,198.52,0,Retained,"4-12 Months (Medium Risk)"
10,15,4,"Laptop & Accessory",1,Married,6,0,8.0,175.79,0,Retained,"4-12 Months (Medium Risk)"
1,12,4,"Mobile Phone",3,Single,3,1,3.0,159.41,1,Churned,"0-3 Months (High Risk)"
9,13,1,"Laptop & Accessory",5,Married,3,0,13.0,146.39,0,Retained,"4-12 Months (Medium Risk)"
0,29,4,"Laptop & Accessory",3,Married,4,1,1.0,159.16,1,Churned,"0-3 Months (High Risk)"
26,9,3,Grocery,3,Divorced,4,1,3.0,275.84,0,Retained,">12 Months (Low Risk)"
1,9,4,"Mobile Phone",5,Married,2,0,3.0,155.41,1,Churned,"0-3 Months (High Risk)"
17,35,3,"Laptop & Accessory",2,Single,2,0,17.0,145.41,0,Retained,">12 Months (Low Risk)"
1,30,5,"Laptop & Accessory",3,Married,5,1,2.0,184.16,1,Churned,"0-3 Months (High Risk)"
13,26,3,Fashion,1,Married,5,0,1.0,203.22,0,Retained,">12 Months (Low Risk)"
2,14,4,"Laptop & Accessory",1,Married,2,1,2.0,150.56,0,Retained,"0-3 Months (High Risk)"
1,15,4,"Mobile Phone",1,Single,3,0,5.0,159.45,0,Retained,"0-3 Months (High Risk)"
16,20,3,Grocery,5,Divorced,7,0,0.0,271.59,0,Retained,">12 Months (Low Risk)"
5,9,3,"Laptop & Accessory",5,Married,2,0,3.0,167.25,0,Retained,"4-12 Months (Medium Risk)"
5,8,3,Mobile,1,Single,1,0,6.0,130.68,0,Retained,"4-12 Months (Medium Risk)"
0,32,4,Mobile,3,Married,2,1,3.0,128.14,0,Retained,"0-3 Months (High Risk)"
16,28,4,"Laptop & Accessory",3,Married,4,0,3.0,177.65,0,Retained,">12 Months (Low Risk)"
4,6,3,"Laptop & Accessory",1,Single,9,1,5.0,159.93,1,Churned,"4-12 Months (Medium Risk)"
8,13,3,"Laptop & Accessory",1,Married,2,1,9.0,152.04,0,Retained,"4-12 Months (Medium Risk)"
0,13,3,Mobile,4,Single,2,0,0.0,126.78999999999999,1,Churned,"0-3 Months (High Risk)"
11,7,4,"Mobile Phone",1,Single,3,0,8.0,146.15,0,Retained,"4-12 Months (Medium Risk)"
20,14,4,"Mobile Phone",3,Married,10,0,9.0,148.39,1,Churned,">12 Months (Low Risk)"
3,10,4,"Mobile Phone",5,Single,3,1,6.0,172.23,0,Retained,"0-3 Months (High Risk)"
11,9,3,Mobile,3,Divorced,4,0,2.0,128.21,0,Retained,"4-12 Months (Medium Risk)"
4,14,4,"Mobile Phone",4,Single,2,0,3.0,154.83,0,Retained,"4-12 Months (Medium Risk)"
0,14,4,"Mobile Phone",3,Single,2,1,2.0,139.89,1,Churned,"0-3 Months (High Risk)"
8,10,4,"Laptop & Accessory",4,Married,3,0,10.0,179.33,0,Retained,"4-12 Months (Medium Risk)"
5,7,6,"Laptop & Accessory",5,Married,3,0,8.0,175.03,0,Retained,"4-12 Months (Medium Risk)"
1,21,4,"Mobile Phone",3,Single,3,0,1.0,140.14,0,Retained,"0-3 Months (High Risk)"
6,9,4,"Laptop & Accessory",4,Married,2,0,7.0,179.7,0,Retained,"4-12 Months (Medium Risk)"
9,10,4,"Laptop & Accessory",1,Single,2,0,8.0,158.1,0,Retained,"4-12 Months (Medium Risk)"
12,13,5,"Mobile Phone",3,Married,3,0,5.0,162.02,0,Retained,"4-12 Months (Medium Risk)"
0,29,3,Mobile,2,Married,2,0,2.0,128.86,0,Retained,"0-3 Months (High Risk)"
0,6,3,"Laptop & Accessory",4,Married,1,1,4.0,163.49,0,Retained,"0-3 Months (High Risk)"
14,7,3,Mobile,1,Married,4,0,0.0,127.82,0,Retained,">12 Months (Low Risk)"
2,7,3,"Mobile Phone",1,Married,2,0,2.0,137.6,0,Retained,"0-3 Months (High Risk)"
1,7,4,"Mobile Phone",4,Single,3,1,5.0,157.02,1,Churned,"0-3 Months (High Risk)"
4,11,3,"Mobile Phone",2,Divorced,1,1,3.0,148.21,0,Retained,"4-12 Months (Medium Risk)"
1,9,2,"Laptop & Accessory",2,Divorced,3,0,4.0,179.72,0,Retained,"0-3 Months (High Risk)"
5,14,4,"Laptop & Accessory",4,Married,2,1,9.0,152.28,0,Retained,"4-12 Months (Medium Risk)"
22,6,4,Grocery,3,Single,8,1,7.0,239.64,0,Retained,">12 Months (Low Risk)"
1,7,5,"Mobile Phone",5,Single,8,0,8.0,148.62,1,Churned,"0-3 Months (High Risk)"
6,20,5,"Mobile Phone",4,Married,3,0,3.0,159,0,Retained,"4-12 Months (Medium Risk)"
0,7,5,"Laptop & Accessory",4,Single,7,0,0.0,167.35,1,Churned,"0-3 Months (High Risk)"
17,6,1,"Laptop & Accessory",5,Married,3,0,2.0,150.33,0,Retained,">12 Months (Low Risk)"
18,6,3,Fashion,4,Married,2,0,7.0,174.41,0,Retained,">12 Months (Low Risk)"
17,10,6,Others,2,Divorced,5,0,8.0,322.4,0,Retained,">12 Months (Low Risk)"
15,16,4,Others,3,Married,4,0,12.0,319.19,0,Retained,">12 Months (Low Risk)"
25,21,4,"Laptop & Accessory",1,Married,6,0,8.0,174.36,0,Retained,">12 Months (Low Risk)"
13,27,4,"Laptop & Accessory",1,Married,4,0,3.0,166.27,0,Retained,">12 Months (Low Risk)"
8,17,4,"Laptop & Accessory",3,Married,3,1,8.0,165.01,0,Retained,"4-12 Months (Medium Risk)"
1,9,4,"Mobile Phone",5,Married,3,1,1.0,145.74,1,Churned,"0-3 Months (High Risk)"
3,11,4,"Mobile Phone",1,Married,10,0,3.0,137.61,0,Retained,"0-3 Months (High Risk)"
11,8,3,Mobile,3,Divorced,7,1,1.0,130.57,0,Retained,"4-12 Months (Medium Risk)"
1,9,5,"Mobile Phone",1,Single,3,0,1.0,150.64,1,Churned,"0-3 Months (High Risk)"
0,10,3,Fashion,5,Single,1,1,7.0,195.82,1,Churned,"0-3 Months (High Risk)"
13,32,3,"Laptop & Accessory",5,Married,2,0,5.0,183.96,0,Retained,">12 Months (Low Risk)"
10,9,4,"Mobile Phone",1,Single,5,1,3.0,151.44,0,Retained,"4-12 Months (Medium Risk)"
2,23,4,"Mobile Phone",3,Single,3,0,5.0,146.44,0,Retained,"0-3 Months (High Risk)"
5,7,6,"Laptop & Accessory",3,Divorced,2,0,5.0,168.45,0,Retained,"4-12 Months (Medium Risk)"
24,17,4,Grocery,4,Single,4,0,3.0,231.42000000000002,0,Retained,">12 Months (Low Risk)"
16,16,4,"Laptop & Accessory",3,Married,2,0,0.0,152.57,0,Retained,">12 Months (Low Risk)"
2,15,4,"Mobile Phone",1,Single,1,0,2.0,139.83,0,Retained,"0-3 Months (High Risk)"
1,32,2,"Mobile Phone",1,Single,3,1,2.0,154.94,0,Retained,"0-3 Months (High Risk)"
9,32,5,"Laptop & Accessory",1,Single,6,0,3.0,161.81,0,Retained,"4-12 Months (Medium Risk)"
6,36,4,"Mobile Phone",3,Single,11,0,8.0,165.25,0,Retained,"4-12 Months (Medium Risk)"
15,15,3,"Mobile Phone",1,Single,2,0,8.0,136.73,0,Retained,">12 Months (Low Risk)"
8,7,4,"Mobile Phone",2,Divorced,3,0,9.0,151.91,0,Retained,"4-12 Months (Medium Risk)"
1,11,4,"Mobile Phone",4,Single,3,0,3.0,157.95,0,Retained,"0-3 Months (High Risk)"
3,31,4,Fashion,4,Single,3,1,0.0,190.94,1,Churned,"0-3 Months (High Risk)"
5,19,4,Mobile,4,Married,2,0,2.0,134,0,Retained,"4-12 Months (Medium Risk)"
3,23,3,Fashion,5,Divorced,2,1,,219.16000000000003,0,Retained,"0-3 Months (High Risk)"
10,10,2,"Laptop & Accessory",5,Married,8,0,5.0,193.42,0,Retained,"4-12 Months (Medium Risk)"
1,36,5,"Laptop & Accessory",3,Single,3,0,9.0,170.08,1,Churned,"0-3 Months (High Risk)"
10,31,4,"Laptop & Accessory",2,Married,8,0,3.0,157.31,0,Retained,"4-12 Months (Medium Risk)"
